,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($)
1205,95130,San Jose,Santa Clara,4954,1.9,3.0,6.3,5.6,11.4,11.4,11.4,17.0,11.4,20.6,98179.0,128488.0
1206,95131,San Jose,Santa Clara,9273,2.4,1.9,2.8,4.6,5.7,13.5,14.1,19.8,15.3,19.8,108246.0,133387.0
1207,95132,San Jose,Santa Clara,11906,3.1,3.0,5.7,5.3,6.9,13.6,13.2,22.8,12.7,13.8,99163.0,114431.0
1208,95133,San Jose,Santa Clara,8119,3.9,6.2,9.2,7.4,9.6,14.3,12.9,19.6,8.0,8.8,73141.0,91763.0
1209,95134,San Jose,Santa Clara,8901,3.0,1.3,3.2,3.2,5.4,10.0,7.6,27.7,18.2,20.5,126515.0,137862.0
1210,95135,San Jose,Santa Clara,7387,2.9,2.5,4.6,2.9,6.6,11.8,6.5,18.5,14.9,28.9,129923.0,147461.0
1211,95136,San Jose,Santa Clara,15516,3.0,2.8,5.4,5.8,10.9,13.6,13.4,20.6,12.7,11.9,87774.0,111650.0
1212,95138,San Jose,Santa Clara,5957,1.2,1.6,2.0,2.5,4.9,8.7,7.6,21.0,15.5,35.0,152284.0,196810.0
1213,95139,San Jose,Santa Clara,2249,3.7,0.7,3.7,2.3,7.3,8.8,14.3,26.9,15.6,16.6,120177.0,129267.0
1214,95140,Mount Hamilton,Santa Clara,90,3.3,0.0,0.0,21.1,0.0,5.6,21.1,7.8,4.4,36.7,,122128.0
1215,95148,San Jose,Santa Clara,11966,2.8,1.9,3.2,4.6,6.1,11.5,10.7,26.2,14.9,18.2,113028.0,129585.0
1216,95202,Stockton,San Joaquin,3004,21.8,29.3,24.4,9.0,5.2,5.6,0.8,1.9,2.1,0.0,14758.0,24256.0
1217,95203,Stockton,San Joaquin,5035,8.3,10.2,14.2,16.7,12.9,17.7,7.4,8.8,2.1,1.6,35719.0,51501.0
1218,95204,Stockton,San Joaquin,11100,8.3,8.2,11.3,12.8,14.6,19.5,10.5,10.6,2.1,2.1,44306.0,58855.0
1219,95205,Stockton,San Joaquin,10371,8.6,10.5,16.0,18.0,18.3,14.3,7.0,6.1,0.7,0.5,33269.0,42935.0
1220,95206,Stockton,San Joaquin,16850,9.4,7.0,15.4,10.6,15.0,19.6,11.1,8.8,1.8,1.2,42328.0,53099.0
1221,95207,Stockton,San Joaquin,18141,9.2,8.5,15.0,11.9,14.5,18.0,8.5,9.1,3.1,2.1,39219.0,54765.0
1222,95209,Stockton,San Joaquin,12987,4.1,3.4,7.7,7.3,10.3,18.9,17.2,19.0,6.7,5.4,72461.0,84136.0
1223,95210,Stockton,San Joaquin,11667,8.1,9.1,15.5,14.1,14.4,18.1,9.1,8.3,1.9,1.3,37689.0,51746.0
1224,95211,Stockton,San Joaquin,0,,,,,,,,,,,,
1225,95212,Stockton,San Joaquin,7049,4.1,2.2,6.3,11.1,5.8,19.6,17.8,19.4,8.3,5.4,77928.0,89378.0
1226,95215,Stockton,San Joaquin,6692,5.7,6.9,17.8,11.0,14.7,20.0,8.1,9.7,3.0,3.1,42991.0,61161.0
1227,95219,Stockton,San Joaquin,10930,5.8,5.5,5.5,6.9,10.7,14.2,13.9,15.4,9.6,12.4,76582.0,111031.0
1228,95220,Acampo,San Joaquin,2551,2.8,3.3,13.0,8.8,10.3,19.3,10.2,16.0,9.2,7.0,61486.0,86448.0
1229,95222,Angels Camp,Calaveras,2258,7.4,10.5,10.8,8.9,13.5,15.1,11.7,13.1,4.7,4.3,48724.0,66824.0
1230,95223,Arnold,Calaveras,1368,5.8,1.1,8.2,18.1,14.8,14.5,15.1,13.1,3.8,5.7,53333.0,82442.0
1231,95224,Avery,Calaveras,158,16.5,0.0,50.0,5.1,5.1,5.7,0.0,7.6,10.1,0.0,19357.0,41177.0
1232,95225,Burson,Calaveras,193,0.0,16.1,19.7,0.0,0.0,27.5,7.8,29.0,0.0,0.0,56367.0,61350.0
1233,95226,Campo Seco,Calaveras,14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1234,95227,Clements,San Joaquin,264,9.8,3.4,0.0,20.1,0.0,9.5,29.2,19.7,0.0,8.3,83900.0,91714.0
1235,95228,Copperopolis,Calaveras,1690,3.1,2.7,9.5,8.0,15.0,14.9,12.5,21.9,7.1,5.4,71786.0,87965.0
1236,95230,Farmington,San Joaquin,233,6.4,0.0,9.4,22.7,20.2,6.9,18.9,6.9,0.0,8.6,47865.0,81851.0
1237,95231,French Camp,San Joaquin,766,8.0,9.4,17.1,13.6,23.2,14.4,7.6,3.3,2.7,0.8,35833.0,44506.0
1238,95232,Glencoe,Calaveras,76,0.0,0.0,23.7,11.8,0.0,19.7,0.0,31.6,13.2,0.0,,82632.0
1239,95233,Hathaway Pines,Calaveras,235,4.7,0.0,3.8,22.1,11.1,27.2,6.0,22.1,3.0,0.0,51875.0,66388.0
1240,95234,Holt,San Joaquin,23,0.0,0.0,0.0,0.0,39.1,60.9,0.0,0.0,0.0,0.0,,
1241,95236,Linden,San Joaquin,1480,4.3,0.4,6.8,9.8,13.4,21.9,9.3,20.5,3.1,10.4,67769.0,93109.0
1242,95237,Lockeford,San Joaquin,1141,5.1,3.9,11.2,12.3,15.4,20.9,10.5,11.9,4.7,4.1,52450.0,69009.0
1243,95240,Lodi,San Joaquin,15870,6.8,5.2,16.1,12.1,15.8,18.2,10.0,8.6,4.8,2.5,43364.0,59988.0
1244,95242,Lodi,San Joaquin,9925,4.2,2.4,8.1,7.2,11.7,24.0,13.0,15.6,6.8,7.0,64899.0,87045.0
1245,95245,Mokelumne Hill,Calaveras,761,10.6,5.4,10.5,13.3,7.2,17.1,8.9,13.3,8.8,4.9,58125.0,82025.0
1246,95246,Mountain Ranch,Calaveras,584,1.4,16.1,18.3,2.7,27.4,15.6,6.5,8.6,2.1,1.4,37018.0,50504.0
1247,95247,Murphys,Calaveras,2048,4.2,8.1,14.3,13.3,13.8,13.2,7.3,10.7,5.4,9.7,45648.0,90104.0
1248,95248,Rail Road Flat,Calaveras,70,20.0,0.0,22.9,25.7,12.9,18.6,0.0,0.0,0.0,0.0,28194.0,28356.0
1249,95249,San Andreas,Calaveras,1586,1.5,8.6,12.9,16.3,23.3,8.8,10.5,11.2,5.4,1.6,40532.0,62224.0
1250,95250,Sheep Ranch,Calaveras,0,,,,,,,,,,,,
1251,95251,Vallecito,Calaveras,232,7.8,7.3,11.2,8.2,15.1,21.6,9.9,19.0,0.0,0.0,50278.0,56236.0
1252,95252,Valley Springs,Calaveras,5124,5.1,2.1,9.0,9.4,11.2,17.8,16.4,19.0,6.0,4.1,64918.0,79157.0
1253,95254,Wallace,Calaveras,372,0.0,0.0,14.5,0.0,0.0,15.9,4.0,41.4,12.1,12.1,118966.0,130447.0
1254,95255,West Point,Calaveras,791,3.4,10.9,20.0,20.0,12.0,18.0,9.9,5.9,0.0,0.0,33531.0,42290.0
1255,95257,Wilseyville,Calaveras,170,10.6,11.8,9.4,10.6,22.4,15.3,0.0,8.8,11.2,0.0,36548.0,57356.0
1256,95258,Woodbridge,San Joaquin,1489,3.6,5.8,9.1,6.7,12.4,11.7,19.6,15.9,5.7,9.4,75466.0,95425.0
1257,95301,Atwater,Merced,11413,5.9,5.8,12.1,11.2,13.3,20.6,10.5,11.6,4.8,4.2,51340.0,68765.0
1258,95303,Ballico,Merced,255,17.3,4.7,17.3,9.8,9.0,20.8,4.7,9.4,2.4,4.7,38393.0,83051.0
1259,95304,Tracy,San Joaquin,3896,6.1,1.7,8.6,4.4,11.7,14.2,7.4,19.4,15.2,11.2,85890.0,107750.0
1260,95305,Big Oak Flat,Tuolumne,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1261,95306,Catheys Valley,Mariposa,449,27.2,0.0,4.9,2.2,13.4,20.7,12.2,9.6,8.0,1.8,52188.0,67793.0
1262,95307,Ceres,Stanislaus,12125,5.2,6.2,12.6,11.3,14.7,21.5,12.5,12.0,2.7,1.4,50051.0,64390.0
1263,95310,Columbia,Tuolumne,967,3.3,2.8,21.9,8.4,16.4,13.1,15.9,10.3,5.5,2.3,41417.0,63306.0
1264,95311,Coulterville,Mariposa,862,6.6,4.3,21.3,10.6,17.1,21.8,2.4,15.1,0.8,0.0,45682.0,50756.0
1265,95312,Cressey,Merced,95,3.2,10.5,13.7,7.4,16.8,27.4,5.3,6.3,6.3,3.2,41875.0,62578.0
1266,95313,Crows Landing,Stanislaus,447,10.5,0.0,11.0,13.9,16.1,18.3,18.1,5.6,0.7,5.8,42358.0,59327.0
1267,95314,Dardanelle,Tuolumne,0,,,,,,,,,,,,
1268,95315,Delhi,Merced,3579,4.7,4.2,13.1,15.6,15.6,26.2,12.6,4.9,1.0,2.0,48025.0,55540.0
1269,95316,Denair,Stanislaus,2082,7.8,5.2,6.4,13.0,7.9,18.1,13.4,18.9,4.8,4.6,60233.0,79003.0
1270,95317,El Nido,Merced,296,11.8,0.0,17.6,22.0,14.5,17.9,4.7,3.0,2.4,6.1,34643.0,81032.0
1271,95318,El Portal,Mariposa,161,0.0,0.0,0.0,0.0,29.8,0.0,23.0,29.8,8.1,9.3,96696.0,105280.0
1272,95319,Empire,Stanislaus,503,17.3,12.7,8.7,25.8,11.3,20.7,1.8,0.0,0.0,1.6,26503.0,34218.0
1273,95320,Escalon,San Joaquin,4278,3.3,8.6,6.5,11.9,12.8,13.2,14.5,16.9,6.6,5.7,61726.0,81728.0
1274,95321,Groveland,Tuolumne,1527,7.2,4.2,12.2,16.0,13.6,21.5,7.6,8.6,2.8,6.3,47165.0,68248.0
1275,95322,Gustine,Merced,2977,6.1,7.0,16.3,14.7,16.1,12.1,9.8,12.0,3.5,2.6,37578.0,62403.0
1276,95323,Hickman,Stanislaus,357,3.6,3.1,8.1,14.8,18.8,18.2,10.6,16.5,3.4,2.8,51528.0,69180.0
1277,95324,Hilmar,Merced,2628,1.8,6.3,11.2,13.5,14.5,20.3,12.1,9.7,3.3,7.4,52541.0,74243.0
1278,95325,Hornitos,Mariposa,17,0.0,0.0,0.0,0.0,41.2,58.8,0.0,0.0,0.0,0.0,,
1279,95326,Hughson,Stanislaus,3348,4.3,7.6,9.6,10.3,12.5,15.1,10.1,14.3,11.1,5.0,56037.0,81151.0
1280,95327,Jamestown,Tuolumne,2354,8.1,8.6,16.0,9.8,5.5,22.3,11.0,10.7,3.9,4.0,50833.0,66001.0
1281,95328,Keyes,Stanislaus,1266,3.2,3.7,14.0,15.1,12.0,25.8,7.9,18.0,0.3,0.0,51048.0,57732.0
1282,95329,La Grange,Stanislaus,1002,5.1,2.1,12.4,6.4,15.7,22.8,15.4,13.1,2.3,4.9,57000.0,73625.0
1283,95330,Lathrop,San Joaquin,5306,4.1,3.8,7.7,8.0,9.4,24.0,18.3,19.1,4.2,1.5,66208.0,73070.0
1284,95333,Le Grand,Merced,843,3.4,3.9,19.7,8.8,18.6,18.4,9.7,13.8,2.3,1.4,46146.0,59444.0
1285,95334,Livingston,Merced,4121,5.1,5.1,9.3,13.6,9.9,20.4,17.6,11.7,3.6,3.8,55619.0,69106.0
1286,95335,Long Barn,Tuolumne,103,0.0,0.0,61.2,0.0,14.6,24.3,0.0,0.0,0.0,0.0,,32841.0
1287,95336,Manteca,San Joaquin,15135,4.2,5.7,10.6,9.5,13.3,19.1,12.4,18.2,4.1,2.8,59694.0,71514.0
1288,95337,Manteca,San Joaquin,10629,3.2,3.6,7.6,7.0,13.5,17.5,16.3,18.8,7.7,4.7,72082.0,84941.0
1289,95338,Mariposa,Mariposa,4457,6.5,6.5,13.3,8.2,16.2,20.9,14.4,9.2,2.7,2.2,49207.0,63490.0
1290,95340,Merced,Merced,11952,9.2,6.9,12.3,9.0,12.4,18.2,10.8,11.4,6.3,3.6,50334.0,66984.0
1291,95341,Merced,Merced,8411,9.4,9.8,19.9,13.6,15.6,15.9,7.7,5.5,0.7,1.9,32957.0,46391.0
1292,95345,Midpines,Mariposa,350,24.3,15.7,6.9,4.3,7.7,11.1,14.0,12.0,2.0,2.0,,51113.0
1293,95346,Mi Wuk Village,Tuolumne,762,4.5,0.0,7.7,5.5,23.0,23.6,14.6,17.5,0.0,3.7,53310.0,70881.0
1294,95348,Merced,Merced,10757,8.9,9.2,11.3,10.9,16.5,16.6,9.3,10.4,4.4,2.4,41741.0,59708.0
1295,95350,Modesto,Stanislaus,19520,8.8,6.4,12.8,11.9,15.6,16.8,12.0,10.4,3.0,2.4,43876.0,59214.0
1296,95351,Modesto,Stanislaus,13299,9.2,10.3,15.5,13.0,18.2,17.5,7.1,6.2,1.8,1.1,36548.0,46291.0
1297,95354,Modesto,Stanislaus,8839,7.9,10.5,11.6,13.4,14.5,17.0,11.5,9.5,1.8,2.3,41558.0,57484.0
1298,95355,Modesto,Stanislaus,21228,4.4,5.0,8.5,9.0,14.2,19.3,15.1,14.9,5.1,4.3,59403.0,75504.0
1299,95356,Modesto,Stanislaus,11322,3.2,5.1,8.0,10.0,11.9,17.5,11.6,18.3,6.5,8.0,66286.0,92992.0
1300,95357,Modesto,Stanislaus,3665,3.3,6.4,6.8,10.0,15.6,19.0,15.8,16.0,3.8,3.1,58582.0,72003.0
1301,95358,Modesto,Stanislaus,8777,4.8,5.0,13.0,11.1,15.1,20.1,13.8,9.8,3.3,4.0,51086.0,67374.0
1302,95360,Newman,Stanislaus,3681,6.9,4.2,9.4,17.0,13.1,25.9,11.5,8.0,3.4,0.5,48454.0,57635.0
1303,95361,Oakdale,Stanislaus,11851,6.1,4.1,11.4,9.7,11.9,16.5,13.0,14.2,7.8,5.4,57649.0,81161.0
1304,95363,Patterson,Stanislaus,7185,5.4,3.9,10.0,9.3,16.8,19.5,10.3,17.1,4.4,3.3,54440.0,70675.0
1305,95364,Pinecrest,Tuolumne,0,,,,,,,,,,,,
1306,95365,Planada,Merced,1310,3.4,10.3,22.2,12.8,19.8,17.7,2.2,10.4,1.1,0.0,35816.0,44614.0
1307,95366,Ripon,San Joaquin,5907,2.5,1.9,8.6,6.5,11.4,16.3,13.9,18.9,11.0,8.9,78722.0,99373.0
1308,95367,Riverbank,Stanislaus,7215,2.9,5.0,7.6,9.4,12.9,24.3,14.8,14.2,5.6,3.2,62326.0,74601.0
1309,95368,Salida,Stanislaus,4055,3.5,3.7,1.3,14.3,11.0,18.7,21.0,18.5,4.7,3.2,71730.0,80267.0
1310,95369,Snelling,Merced,345,4.9,9.6,9.3,8.1,19.7,15.7,15.4,11.3,1.4,4.6,49141.0,63421.0
1311,95370,Sonora,Tuolumne,12070,6.1,6.0,9.8,14.8,13.4,18.3,12.2,9.4,5.5,4.5,49904.0,73052.0
1312,95372,Soulsbyville,Tuolumne,757,1.6,4.8,0.0,11.4,12.5,26.7,15.7,23.8,3.6,0.0,72917.0,73305.0
1313,95374,Stevinson,Merced,508,3.7,13.0,6.5,18.7,11.6,14.0,3.9,13.4,4.5,10.6,45132.0,91162.0
1314,95375,Strawberry,Tuolumne,31,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,
1315,95376,Tracy,San Joaquin,15445,4.0,2.1,6.9,7.6,12.5,21.0,16.0,18.1,7.5,4.2,68596.0,82306.0
1316,95377,Tracy,San Joaquin,8792,2.3,0.7,3.4,3.1,8.7,16.1,19.5,25.1,14.3,6.8,96440.0,105115.0
1317,95379,Tuolumne,Tuolumne,1469,9.1,18.0,3.1,10.1,6.9,22.1,15.0,14.4,0.1,1.3,52514.0,57643.0
1318,95380,Turlock,Stanislaus,14083,6.5,8.8,13.8,12.6,15.2,18.5,9.8,10.4,2.6,1.8,41302.0,57152.0
1319,95382,Turlock,Stanislaus,12922,4.7,5.5,9.3,7.2,12.0,17.7,13.6,16.1,8.2,5.7,66116.0,84179.0
1320,95383,Twain Harte,Tuolumne,1538,4.2,5.4,8.1,22.2,14.7,22.8,3.3,8.3,3.8,7.2,47273.0,70564.0
1321,95385,Vernalis,San Joaquin,185,0.0,4.9,7.6,31.4,14.1,14.6,5.9,19.5,0.0,2.2,40486.0,58984.0
1322,95386,Waterford,Stanislaus,2912,5.7,6.1,6.1,13.0,16.9,18.2,12.1,12.3,7.3,2.2,52695.0,67289.0
1323,95387,Westley,Stanislaus,124,21.0,0.0,34.7,8.1,23.4,5.6,7.3,0.0,0.0,0.0,21579.0,28986.0
1324,95388,Winton,Merced,3751,5.9,4.8,9.5,13.6,24.0,20.8,11.0,6.8,2.1,1.5,42705.0,56271.0
1325,95389,Yosemite National Park,Mariposa,350,11.1,0.0,9.1,17.7,22.9,16.3,2.6,13.7,5.7,0.9,39516.0,60344.0
1326,95391,Tracy,San Joaquin,3886,3.4,4.9,0.0,1.9,1.2,8.4,16.1,40.6,16.7,6.7,117804.0,119521.0
1327,95401,Santa Rosa,Sonoma,13421,4.9,2.9,9.2,10.9,13.3,23.1,12.6,13.5,4.8,4.8,56932.0,76552.0
1328,95403,Santa Rosa,Sonoma,17336,3.2,4.5,7.8,8.2,14.4,19.6,13.5,16.5,6.2,6.2,64236.0,84305.0
1329,95404,Santa Rosa,Sonoma,16357,5.4,4.4,8.2,7.4,12.5,14.8,13.3,15.4,9.2,9.5,69230.0,99044.0
1330,95405,Santa Rosa,Sonoma,8463,4.5,2.4,6.2,7.4,11.4,17.5,14.4,19.6,8.6,8.1,75974.0,95137.0
1331,95407,Santa Rosa,Sonoma,12304,3.8,7.0,8.3,10.2,14.9,21.8,12.8,15.7,3.1,2.4,54715.0,66207.0
1332,95409,Santa Rosa,Sonoma,11992,3.4,3.6,8.2,8.1,13.7,18.8,12.9,15.7,8.0,7.6,67550.0,87956.0
1333,95410,Albion,Mendocino,375,8.8,12.0,2.1,14.1,20.8,18.7,5.6,5.6,1.3,10.9,39943.0,69985.0
1334,95412,Annapolis,Sonoma,146,3.4,3.4,13.0,1.4,19.2,30.1,4.1,13.0,10.3,2.1,67708.0,80102.0
1335,95415,Boonville,Mendocino,488,21.1,1.8,16.0,15.2,18.2,9.4,7.8,5.7,1.6,3.1,32826.0,48545.0
1336,95417,Branscomb,Mendocino,123,0.0,0.0,0.0,8.1,0.0,59.3,8.1,24.4,0.0,0.0,71047.0,79207.0
1337,95420,Caspar,Mendocino,273,0.0,6.2,6.2,22.7,0.0,36.3,0.0,17.9,10.6,0.0,68828.0,66555.0
1338,95421,Cazadero,Sonoma,666,4.8,7.7,10.5,11.6,9.8,20.1,12.9,11.3,5.1,6.3,56458.0,74884.0
1339,95422,Clearlake,Lake,6496,15.7,12.4,20.5,19.0,12.6,9.5,5.6,2.2,2.1,0.4,25506.0,35948.0
1340,95423,Clearlake Oaks,Lake,1614,10.5,10.5,20.3,15.7,10.4,18.1,7.9,5.1,0.0,1.4,29654.0,42039.0
1341,95425,Cloverdale,Sonoma,4009,5.6,4.1,6.7,11.1,12.4,19.8,12.2,14.5,8.1,5.3,60283.0,78974.0
1342,95426,Cobb,Lake,605,11.2,6.0,6.0,8.9,6.9,17.0,23.3,18.0,1.2,1.5,64821.0,66079.0
1343,95427,Comptche,Mendocino,142,23.9,12.0,14.8,7.7,0.0,21.8,7.0,0.0,12.7,0.0,,47289.0
1344,95428,Covelo,Mendocino,929,8.0,6.4,26.8,17.8,19.2,14.4,2.4,3.2,0.8,1.2,30942.0,42922.0
1345,95429,Dos Rios,Mendocino,28,0.0,0.0,0.0,0.0,21.4,67.9,0.0,10.7,0.0,0.0,51538.0,62114.0
1346,95430,Duncans Mills,Sonoma,0,,,,,,,,,,,,
1347,95431,Eldridge,Sonoma,0,,,,,,,,,,,,
1348,95432,Elk,Mendocino,226,8.0,18.6,3.5,11.1,15.0,23.5,15.0,1.3,0.0,4.0,41316.0,51912.0
1349,95435,Finley,Lake,69,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,
1350,95436,Forestville,Sonoma,2613,6.5,8.5,7.8,7.3,14.6,22.4,12.4,9.1,5.6,5.8,56768.0,77644.0
1351,95437,Fort Bragg,Mendocino,5908,8.5,11.2,11.3,13.0,13.8,16.7,10.8,8.6,3.8,2.2,40924.0,60005.0
1352,95439,Fulton,Sonoma,282,0.0,14.2,3.2,5.0,11.3,17.4,8.9,28.0,6.7,5.3,66667.0,89558.0
1353,95441,Geyserville,Sonoma,642,4.4,3.0,2.8,8.3,14.0,18.7,16.5,16.2,9.3,6.9,71250.0,88474.0
1354,95442,Glen Ellen,Sonoma,1494,1.6,1.1,15.4,11.6,7.8,17.9,8.0,8.0,19.0,9.5,64818.0,103848.0
1355,95443,Glenhaven,Lake,148,16.9,19.6,22.3,12.8,16.2,12.2,0.0,0.0,0.0,0.0,,25888.0
1356,95444,Graton,Sonoma,225,4.0,6.2,0.0,0.0,26.7,12.4,5.8,40.9,0.0,4.0,85288.0,85620.0
1357,95445,Gualala,Mendocino,933,4.1,6.9,9.8,17.8,20.9,13.8,9.8,12.6,2.5,1.9,38050.0,60053.0
1358,95446,Guerneville,Sonoma,2306,5.7,6.4,14.2,10.1,12.4,20.9,11.1,10.1,4.9,4.2,50843.0,66774.0
1359,95448,Healdsburg,Sonoma,7005,4.0,2.5,11.7,8.1,10.0,16.1,10.8,18.1,7.9,10.9,70480.0,113461.0
1360,95449,Hopland,Mendocino,545,9.9,1.8,20.0,9.4,14.3,16.0,13.9,7.2,4.6,2.9,39931.0,70915.0
1361,95450,Jenner,Sonoma,156,9.0,1.3,0.0,21.8,7.1,26.9,5.1,14.1,12.8,1.9,54464.0,75869.0
1362,95451,Kelseyville,Lake,4692,9.0,4.4,13.2,14.7,12.2,14.3,14.2,11.1,3.3,3.4,44915.0,61963.0
1363,95452,Kenwood,Sonoma,580,0.0,0.0,8.6,6.0,21.2,9.1,20.9,16.6,4.5,13.1,78365.0,121766.0
1364,95453,Lakeport,Lake,4470,7.8,6.9,14.5,14.0,13.0,16.9,12.3,8.7,3.7,2.1,43477.0,57879.0
1365,95454,Laytonville,Mendocino,988,16.1,15.8,11.9,13.4,11.5,9.5,9.8,10.7,0.0,1.2,30984.0,44420.0
1366,95456,Littleriver,Mendocino,399,15.8,5.3,8.0,11.5,16.0,16.3,18.5,2.3,6.3,0.0,40625.0,55979.0
1367,95457,Lower Lake,Lake,1309,10.6,9.9,11.9,15.0,12.6,15.2,12.8,11.1,0.0,0.9,37326.0,51623.0
1368,95458,Lucerne,Lake,1268,21.6,10.1,15.9,12.0,9.3,19.2,7.6,4.0,0.3,0.0,26435.0,36038.0
1369,95459,Manchester,Mendocino,270,9.3,4.4,20.4,7.8,15.6,25.2,5.6,10.7,0.0,1.1,44286.0,50010.0
1370,95460,Mendocino,Mendocino,1229,0.0,13.8,15.1,4.6,9.4,25.8,10.2,13.5,2.4,5.2,51326.0,84239.0
1371,95461,Middletown,Lake,1148,2.7,9.5,7.8,11.3,21.7,18.0,7.5,16.0,4.2,1.3,48651.0,61346.0
1372,95462,Monte Rio,Sonoma,578,17.0,6.4,13.5,2.8,15.2,13.1,12.5,11.6,0.7,7.3,41016.0,68222.0
1373,95463,Navarro,Mendocino,49,0.0,0.0,38.8,0.0,28.6,0.0,32.7,0.0,0.0,0.0,,43124.0
1374,95464,Nice,Lake,1098,13.0,18.6,6.6,11.8,17.2,13.4,12.2,5.1,0.4,1.7,35000.0,43695.0
1375,95465,Occidental,Sonoma,1033,5.5,4.2,9.3,5.3,17.0,18.2,9.1,9.9,5.3,16.2,63325.0,108764.0
1376,95466,Philo,Mendocino,367,0.0,3.3,17.4,7.1,11.2,31.6,12.3,10.4,4.1,2.7,55905.0,69640.0
1377,95467,Hidden Valley Lake,Lake,1995,2.5,3.5,10.7,4.8,12.2,27.2,14.7,9.8,4.9,9.6,66411.0,79683.0
1378,95468,Point Arena,Mendocino,617,7.6,6.0,17.2,12.8,14.4,12.6,22.4,2.1,4.2,0.6,46250.0,52381.0
1379,95469,Potter Valley,Mendocino,730,8.9,9.2,9.9,13.4,9.3,16.0,10.1,15.2,5.5,2.5,49167.0,67621.0
1380,95470,Redwood Valley,Mendocino,2202,4.1,5.5,9.1,7.6,11.2,20.9,19.0,18.5,2.7,1.5,60844.0,69962.0
1381,95471,Rio Nido,Sonoma,281,3.2,23.8,14.6,3.2,18.1,14.2,14.6,8.2,0.0,0.0,41394.0,45040.0
1382,95472,Sebastopol,Sonoma,12774,4.7,5.0,7.6,6.4,11.6,16.2,13.7,17.3,8.7,8.7,73050.0,97456.0
1383,95476,Sonoma,Sonoma,15376,3.4,4.3,8.2,10.3,10.6,17.0,12.6,14.8,7.9,10.9,68894.0,109827.0
1384,95482,Ukiah,Mendocino,11659,7.9,7.6,13.0,13.3,11.7,18.5,9.1,12.4,3.4,3.1,44163.0,68241.0
1385,95485,Upper Lake,Lake,1092,12.1,6.6,20.9,14.7,9.6,17.9,9.3,4.1,3.1,1.6,31875.0,46142.0
1386,95486,Villa Grande,Sonoma,26,0.0,46.2,0.0,0.0,53.8,0.0,0.0,0.0,0.0,0.0,,
1387,95488,Westport,Mendocino,125,5.6,5.6,0.0,0.0,3.2,21.6,55.2,0.0,0.0,8.8,81250.0,100884.0
1388,95490,Willits,Mendocino,5464,7.6,10.7,16.3,14.6,12.5,20.4,9.4,6.5,1.6,0.4,36139.0,46749.0
1389,95492,Windsor,Sonoma,9984,2.6,2.4,5.4,7.4,11.3,14.5,14.0,23.0,11.5,7.9,84178.0,99174.0
1390,95493,Witter Springs,Lake,150,0.0,19.3,6.0,6.0,0.0,42.7,22.0,4.0,0.0,0.0,57188.0,54029.0
1391,95494,Yorkville,Mendocino,78,0.0,7.7,16.7,14.1,7.7,12.8,0.0,32.1,0.0,9.0,,85842.0
1392,95497,The Sea Ranch,Sonoma,610,0.0,2.3,4.4,6.6,21.3,12.0,16.2,12.8,14.4,10.0,77759.0,94680.0
1393,95501,Eureka,Humboldt,9592,6.1,8.9,15.2,14.5,16.0,18.4,10.9,7.9,0.2,1.9,39796.0,52652.0
1394,95503,Eureka,Humboldt,9967,4.5,8.1,13.5,10.2,15.6,19.9,11.0,10.3,3.8,3.1,47332.0,63270.0
1395,95511,Alderpoint,Humboldt,136,10.3,44.9,8.8,0.0,30.1,5.9,0.0,0.0,0.0,0.0,,23045.0
1396,95514,Blocksburg,Humboldt,94,0.0,21.3,40.4,0.0,2.1,26.6,0.0,0.0,0.0,9.6,24276.0,57469.0
1397,95519,Mckinleyville,Humboldt,7196,5.8,5.1,10.8,11.6,15.5,17.2,14.0,12.2,4.5,3.4,51305.0,66557.0
1398,95521,Arcata,Humboldt,8353,15.3,9.9,13.2,12.3,14.9,13.0,8.3,7.5,3.5,2.1,34414.0,54296.0
1399,95524,Bayside,Humboldt,798,4.4,4.4,10.0,13.2,9.1,13.4,15.2,20.7,6.0,3.6,69792.0,80757.0
1400,95525,Blue Lake,Humboldt,650,6.3,7.7,7.4,15.4,15.7,16.6,13.1,10.8,5.1,2.0,48974.0,62790.0
1401,95526,Bridgeville,Humboldt,127,12.6,23.6,23.6,7.9,7.1,17.3,7.9,0.0,0.0,0.0,21806.0,30964.0
1402,95527,Burnt Ranch,Trinity,237,16.9,2.5,10.1,11.0,19.4,12.7,16.9,7.2,2.1,1.3,40078.0,53566.0
1403,95528,Carlotta,Humboldt,461,6.9,5.2,11.3,13.2,17.8,16.1,16.9,10.4,0.0,2.2,45625.0,57674.0
1404,95531,Crescent City,Del Norte,7912,10.6,8.3,12.6,10.9,12.4,20.3,10.2,9.9,3.1,1.7,43841.0,56153.0
1405,95536,Ferndale,Humboldt,1185,4.5,3.5,14.9,13.1,18.5,19.3,10.0,10.8,1.9,3.5,46756.0,65189.0
