,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($),FIPS,State
616,92065,Ramona,San Diego,11843,3.8,1.8,5.8,5.8,10.7,19.3,13.2,22.8,8.4,8.3,79169.0,97271.0,6073,CA
617,92066,Ranchita,San Diego,169,7.1,11.2,5.9,10.1,13.0,21.9,10.7,20.1,0.0,0.0,51023.0,55147.0,6073,CA
618,92067,Rancho Santa Fe,San Diego,3110,6.7,0.5,4.2,5.4,6.2,11.5,6.3,12.8,14.2,32.1,133355.0,192739.0,6073,CA
619,92069,San Marcos,San Diego,14405,8.0,2.9,8.3,8.1,13.8,18.8,12.6,18.7,5.8,3.0,59770.0,73477.0,6073,CA
620,92070,Santa Ysabel,San Diego,389,8.7,7.2,13.6,12.3,19.0,21.6,3.3,7.2,3.1,3.9,43447.0,57915.0,6073,CA
621,92071,Santee,San Diego,19436,2.9,2.8,5.8,7.5,10.5,18.2,16.7,21.7,9.7,4.1,77712.0,88484.0,6073,CA
622,92075,Solana Beach,San Diego,5449,2.8,0.8,5.5,7.3,9.3,16.3,8.2,18.2,8.3,23.4,99688.0,139341.0,6073,CA
623,92078,San Marcos,San Diego,17317,9.4,2.6,10.6,6.5,8.4,17.6,11.8,16.1,8.8,8.2,65686.0,88566.0,6073,CA
624,92081,Vista,San Diego,10622,10.9,2.4,5.6,9.5,12.6,19.4,14.6,16.3,5.7,3.0,60682.0,73261.0,6073,CA
625,92082,Valley Center,San Diego,6057,6.8,3.1,10.2,7.8,7.1,14.3,12.5,20.2,10.4,7.6,76530.0,90101.0,6073,CA
626,92083,Vista,San Diego,10851,7.6,2.9,9.3,13.6,12.9,22.9,11.9,12.1,4.8,2.0,52123.0,63759.0,6073,CA
627,92084,Vista,San Diego,15391,7.1,2.9,8.6,11.9,13.3,18.9,12.3,13.0,6.7,5.2,56501.0,78136.0,6073,CA
628,92086,Warner Springs,San Diego,728,8.1,5.6,21.6,13.3,12.2,10.4,15.2,9.2,1.1,3.2,37083.0,58430.0,6073,CA
629,92091,Rancho Santa Fe,San Diego,640,0.0,4.4,5.6,3.3,7.3,13.8,1.9,18.1,10.2,35.5,145705.0,176851.0,6073,CA
630,92101,San Diego,San Diego,21461,9.4,9.9,9.8,7.5,8.0,14.5,10.0,14.4,7.3,9.2,57209.0,88499.0,6073,CA
631,92102,San Diego,San Diego,14365,6.7,6.2,17.2,12.4,13.7,20.1,9.3,9.0,2.5,2.9,42464.0,59152.0,6073,CA
632,92103,San Diego,San Diego,17848,5.0,5.6,7.6,6.4,9.9,17.4,15.0,15.8,7.4,9.9,72200.0,98416.0,6073,CA
633,92104,San Diego,San Diego,21147,5.7,5.1,9.2,10.8,17.1,19.7,9.5,11.8,6.0,5.1,52029.0,72742.0,6073,CA
634,92105,San Diego,San Diego,21342,9.7,8.5,15.1,13.6,15.4,17.2,9.6,8.1,1.6,1.3,37908.0,50122.0,6073,CA
635,92106,San Diego,San Diego,7145,3.1,2.9,8.0,6.0,10.6,15.6,10.6,15.8,9.7,17.6,83288.0,124868.0,6073,CA
636,92107,San Diego,San Diego,13105,4.4,3.7,7.5,6.0,12.5,16.8,14.6,20.0,6.8,7.9,73088.0,92993.0,6073,CA
637,92108,San Diego,San Diego,10440,7.9,4.0,6.3,7.1,11.3,21.2,11.2,19.2,8.1,3.7,65586.0,78204.0,6073,CA
638,92109,San Diego,San Diego,22637,5.9,3.8,5.6,8.0,10.0,19.7,16.0,16.4,7.1,7.6,71098.0,90252.0,6073,CA
639,92110,San Diego,San Diego,11087,7.1,3.5,11.3,8.1,11.8,18.2,13.3,16.2,6.0,4.5,61310.0,77786.0,6073,CA
640,92111,San Diego,San Diego,16792,5.2,6.2,8.9,10.0,14.0,17.0,13.3,13.1,8.4,4.0,60134.0,76696.0,6073,CA
641,92113,San Diego,San Diego,12899,10.2,10.9,19.6,14.3,15.4,15.5,6.1,6.5,0.8,0.6,31001.0,42378.0,6073,CA
642,92114,San Diego,San Diego,17705,5.1,4.5,8.6,9.4,15.3,19.8,15.7,14.8,4.5,2.3,58036.0,70361.0,6073,CA
643,92115,San Diego,San Diego,20896,8.4,7.2,10.8,12.3,14.1,17.7,10.4,11.7,3.4,4.1,46994.0,66105.0,6073,CA
644,92116,San Diego,San Diego,16219,4.3,3.4,8.2,7.5,17.2,19.3,14.4,14.5,5.5,5.6,60362.0,78965.0,6073,CA
645,92117,San Diego,San Diego,20688,4.3,4.2,7.7,6.9,13.0,19.5,13.1,17.7,7.8,5.7,66297.0,84288.0,6073,CA
646,92118,Coronado,San Diego,8986,3.6,2.6,4.6,7.0,9.2,16.0,10.6,18.6,9.1,18.6,92413.0,131277.0,6073,CA
647,92119,San Diego,San Diego,9393,3.4,3.8,6.1,8.6,9.1,19.4,12.6,20.8,10.3,5.8,74507.0,90793.0,6073,CA
648,92120,San Diego,San Diego,11141,2.9,2.9,7.2,7.3,10.2,13.6,14.3,20.1,9.9,11.4,85275.0,108202.0,6073,CA
649,92121,San Diego,San Diego,1685,8.1,4.5,4.1,3.3,7.5,8.7,11.0,18.0,14.8,19.9,101906.0,125100.0,6073,CA
650,92122,San Diego,San Diego,19734,10.4,1.8,6.0,6.3,11.2,14.8,12.3,19.3,10.2,7.7,73756.0,92248.0,6073,CA
651,92123,San Diego,San Diego,11195,3.1,3.2,4.4,7.6,13.6,20.4,13.7,20.3,9.3,4.3,72245.0,87485.0,6073,CA
652,92124,San Diego,San Diego,10750,4.0,1.5,4.6,5.6,11.9,16.1,17.6,18.4,10.6,9.9,82037.0,103571.0,6073,CA
653,92126,San Diego,San Diego,23694,2.0,1.7,4.4,5.0,9.6,16.6,17.1,25.7,10.9,6.9,90006.0,102147.0,6073,CA
654,92127,San Diego,San Diego,14317,1.7,2.7,3.7,3.2,8.2,9.4,9.7,21.7,13.8,25.9,117150.0,156220.0,6073,CA
655,92128,San Diego,San Diego,20364,3.1,1.8,4.5,5.2,9.6,14.6,12.9,23.1,14.1,11.1,96026.0,109261.0,6073,CA
656,92129,San Diego,San Diego,17685,2.1,1.9,4.7,2.9,7.4,11.7,12.4,21.6,16.6,18.6,115260.0,129918.0,6073,CA
657,92130,San Diego,San Diego,18424,4.3,1.7,2.4,3.9,4.0,10.5,8.1,19.5,15.4,30.1,136855.0,176857.0,6073,CA
658,92131,San Diego,San Diego,11613,1.8,1.2,3.3,3.3,5.9,11.3,13.0,22.3,14.8,23.1,120584.0,147410.0,6073,CA
659,92132,San Diego,San Diego,0,,,,,,,,,,,,,6073,CA
660,92134,San Diego,San Diego,0,,,,,,,,,,,,,6073,CA
661,92135,San Diego,San Diego,0,,,,,,,,,,,,,6073,CA
662,92139,San Diego,San Diego,10189,3.7,2.7,7.7,11.6,15.4,22.0,16.1,14.3,5.2,1.3,57442.0,68459.0,6073,CA
663,92140,San Diego,San Diego,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,6073,CA
664,92145,San Diego,San Diego,587,1.2,0.0,4.4,2.9,5.8,11.4,10.9,11.8,1.5,50.1,202563.0,245707.0,6073,CA
665,92147,San Diego,San Diego,0,,,,,,,,,,,,,6073,CA
666,92154,San Diego,San Diego,21433,3.9,4.9,8.8,9.8,12.7,20.7,16.1,15.2,5.2,2.7,61618.0,72416.0,6073,CA
667,92155,San Diego,San Diego,0,,,,,,,,,,,,,6073,CA
668,92173,San Ysidro,San Diego,7946,8.1,8.9,14.6,14.9,18.8,16.1,10.1,6.3,1.8,0.4,37166.0,46944.0,6073,CA
669,92222,Bard,Imperial,0,,,,,,,,,,,,,6025,CA
670,92227,Brawley,Imperial,7452,10.6,11.9,9.8,11.6,13.5,16.4,10.2,9.9,3.9,2.3,41611.0,57822.0,6025,CA
671,92231,Calexico,Imperial,9382,10.1,10.9,14.8,15.4,12.2,15.5,8.5,9.3,2.7,0.7,34379.0,49050.0,6025,CA
672,92233,Calipatria,Imperial,994,12.1,10.3,10.9,16.7,15.1,14.8,10.5,6.1,1.2,2.4,35208.0,48390.0,6025,CA
673,92243,El Centro,Imperial,13581,8.6,10.1,14.0,10.8,12.4,16.5,9.6,11.5,3.6,2.8,42476.0,59883.0,6025,CA
674,92249,Heber,Imperial,1763,7.3,5.0,13.4,7.7,15.0,20.8,16.2,12.6,1.3,0.7,52886.0,57700.0,6025,CA
675,92250,Holtville,Imperial,2578,8.2,16.9,14.2,9.9,7.5,17.4,9.5,9.9,4.3,2.1,36500.0,55479.0,6025,CA
676,92251,Imperial,Imperial,5039,2.9,2.9,5.2,4.7,8.0,18.1,25.0,21.8,5.6,5.7,82901.0,91609.0,6025,CA
677,92257,Niland,Imperial,808,14.1,27.7,20.0,9.4,13.2,4.6,6.6,4.2,0.1,0.0,18299.0,29825.0,6025,CA
678,92259,Ocotillo,Imperial,78,7.7,0.0,35.9,14.1,23.1,6.4,0.0,12.8,0.0,0.0,31136.0,39605.0,6025,CA
679,92266,Palo Verde,Imperial,88,0.0,25.0,23.9,23.9,18.2,0.0,0.0,9.1,0.0,0.0,25119.0,30628.0,6025,CA
680,92273,Seeley,Imperial,432,22.0,15.0,13.0,15.0,11.3,14.4,0.0,6.7,2.5,0.0,25000.0,36517.0,6025,CA
681,92275,Salton City,Imperial,641,12.2,11.2,18.1,11.1,19.7,9.5,9.4,8.3,0.6,0.0,30750.0,40874.0,6025,CA
682,92281,Westmorland,Imperial,645,11.0,18.0,16.0,7.8,18.1,10.5,9.5,6.5,1.6,1.1,33380.0,42979.0,6025,CA
683,92283,Winterhaven,Imperial,757,13.6,8.2,25.5,8.5,11.8,16.5,5.2,6.5,4.0,0.4,29514.0,44848.0,6025,CA
684,92328,Death Valley,Inyo,186,2.7,12.4,14.5,26.9,18.8,21.5,0.0,3.2,0.0,0.0,31250.0,36967.0,6027,CA
685,92384,Shoshone,Inyo,13,0.0,0.0,0.0,46.2,0.0,0.0,53.8,0.0,0.0,0.0,,58215.0,6027,CA
686,92389,Tecopa,Inyo,78,29.5,24.4,0.0,19.2,10.3,16.7,0.0,0.0,0.0,0.0,,23381.0,6027,CA
687,93513,Big Pine,Inyo,745,4.0,2.4,10.2,10.5,19.1,22.0,15.2,11.3,4.0,1.3,54135.0,62274.0,6027,CA
688,93514,Bishop,Inyo,6031,4.2,6.6,8.9,12.8,16.7,17.2,12.2,14.6,4.1,2.8,51456.0,66976.0,6027,CA
689,93522,Darwin,Inyo,25,0.0,52.0,0.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,,25124.0,6027,CA
690,93526,Independence,Inyo,335,3.9,5.4,9.9,3.6,26.0,16.4,17.0,12.5,4.2,1.2,55750.0,65202.0,6027,CA
691,93530,Keeler,Inyo,19,0.0,52.6,0.0,26.3,0.0,21.1,0.0,0.0,0.0,0.0,,28189.0,6027,CA
692,93545,Lone Pine,Inyo,813,1.1,13.5,17.7,16.1,12.8,12.9,11.1,9.7,2.7,2.3,36736.0,54050.0,6027,CA
693,93549,Olancha,Inyo,120,0.0,15.8,7.5,4.2,15.0,7.5,25.8,16.7,4.2,3.3,68750.0,72093.0,6027,CA
694,93013,Carpinteria,Santa Barbara,6223,2.9,5.6,6.0,10.7,8.5,17.6,10.0,18.9,7.9,11.7,73402.0,106466.0,6083,CA
695,93067,Summerland,Santa Barbara,408,2.5,0.0,0.0,4.4,26.2,25.5,13.7,7.8,2.0,17.9,70000.0,114443.0,6083,CA
696,93101,Santa Barbara,Santa Barbara,12520,5.9,6.8,9.7,8.8,15.6,17.8,14.2,12.1,5.4,3.8,53730.0,71268.0,6083,CA
697,93103,Santa Barbara,Santa Barbara,7186,3.4,3.1,7.0,8.1,13.2,17.1,13.0,13.7,10.4,10.9,71667.0,101585.0,6083,CA
698,93105,Santa Barbara,Santa Barbara,10796,3.5,3.7,6.0,6.7,11.9,13.1,11.6,17.5,9.9,16.0,89127.0,113992.0,6083,CA
699,93108,Santa Barbara,Santa Barbara,4224,2.6,3.6,5.2,3.2,5.9,9.3,9.8,14.9,10.8,34.7,131311.0,240078.0,6083,CA
700,93109,Santa Barbara,Santa Barbara,4583,4.4,2.0,6.0,8.6,8.9,11.2,11.0,16.9,13.8,17.1,96394.0,123694.0,6083,CA
701,93110,Santa Barbara,Santa Barbara,6096,4.1,7.1,8.8,7.0,10.2,11.0,13.5,16.8,8.8,12.8,78540.0,117446.0,6083,CA
702,93111,Santa Barbara,Santa Barbara,6314,2.4,1.6,3.9,4.0,7.3,16.9,13.1,22.3,13.1,15.4,102644.0,127085.0,6083,CA
703,93117,Goleta,Santa Barbara,15684,11.5,6.0,9.0,8.9,8.7,14.5,11.7,16.3,7.0,6.4,60239.0,79862.0,6083,CA
704,93254,New Cuyama,Santa Barbara,242,3.7,5.0,14.0,24.4,16.5,20.2,7.4,8.7,0.0,0.0,43594.0,47050.0,6083,CA
705,93427,Buellton,Santa Barbara,2095,5.6,4.4,3.7,15.4,6.5,15.6,14.2,22.1,9.0,3.5,71736.0,81741.0,6083,CA
706,93429,Casmalia,Santa Barbara,41,0.0,0.0,0.0,0.0,19.5,56.1,0.0,24.4,0.0,0.0,71607.0,75727.0,6083,CA
707,93434,Guadalupe,Santa Barbara,1933,3.2,5.2,12.0,15.8,23.9,13.8,11.1,12.4,1.3,1.3,41907.0,56251.0,6083,CA
708,93436,Lompoc,Santa Barbara,17885,6.2,5.8,10.2,10.3,13.4,18.6,14.1,11.4,6.2,3.7,53810.0,71104.0,6083,CA
709,93437,Lompoc,Santa Barbara,938,1.2,0.5,3.3,15.1,15.8,28.4,17.4,14.7,1.9,1.7,62018.0,69083.0,6083,CA
710,93440,Los Alamos,Santa Barbara,468,1.9,0.0,10.9,10.7,3.8,41.0,11.3,10.7,3.8,5.8,60909.0,82802.0,6083,CA
711,93441,Los Olivos,Santa Barbara,409,3.9,2.0,9.8,7.8,3.7,12.2,15.4,16.4,9.3,19.6,95179.0,131148.0,6083,CA
712,93454,Santa Maria,Santa Barbara,11501,5.1,5.6,9.3,12.7,13.2,19.6,11.8,16.8,3.2,2.7,53637.0,68710.0,6083,CA
713,93455,Santa Maria,Santa Barbara,15078,3.3,2.3,6.7,7.3,11.5,19.3,14.6,19.7,8.8,6.5,74538.0,90885.0,6083,CA
714,93458,Santa Maria,Santa Barbara,13169,5.4,4.2,12.3,13.8,18.4,18.2,13.1,11.8,2.3,0.6,45801.0,58282.0,6083,CA
715,93460,Santa Ynez,Santa Barbara,1965,4.6,0.2,4.4,8.6,11.6,7.8,19.0,16.2,10.5,17.1,90772.0,121850.0,6083,CA
716,93463,Solvang,Santa Barbara,3388,2.6,4.5,8.0,4.8,8.5,22.9,16.7,12.7,8.3,11.0,71607.0,100786.0,6083,CA
717,93201,Alpaugh,Tulare,328,8.8,6.4,21.0,15.2,15.2,17.7,8.5,7.0,0.0,0.0,31979.0,43093.0,6107,CA
718,93207,California Hot Springs,Tulare,128,7.0,11.7,18.0,6.3,19.5,6.3,10.9,14.8,3.9,1.6,38750.0,58626.0,6107,CA
719,93208,Camp Nelson,Tulare,39,0.0,0.0,5.1,0.0,0.0,0.0,38.5,0.0,56.4,0.0,150284.0,119449.0,6107,CA
720,93218,Ducor,Tulare,277,14.1,12.6,17.0,17.0,5.4,18.8,6.1,3.2,2.9,2.9,30288.0,45312.0,6107,CA
721,93219,Earlimart,Tulare,2355,11.9,15.2,24.9,15.3,16.4,8.5,2.4,3.6,0.0,1.7,23799.0,37118.0,6107,CA
722,93221,Exeter,Tulare,5001,7.9,4.7,12.9,11.6,13.8,16.4,9.9,11.7,5.8,5.4,48211.0,74853.0,6107,CA
723,93223,Farmersville,Tulare,2631,9.5,6.5,21.2,15.3,16.8,14.0,7.1,8.2,1.1,0.2,33689.0,44596.0,6107,CA
724,93235,Ivanhoe,Tulare,1083,6.9,15.0,20.1,20.2,19.0,7.4,7.2,4.2,0.0,0.0,31611.0,36790.0,6107,CA
725,93244,Lemon Cove,Tulare,172,9.9,5.8,7.6,11.0,17.4,33.7,1.7,11.0,0.0,1.7,47500.0,54467.0,6107,CA
726,93247,Lindsay,Tulare,5088,12.0,8.2,16.4,13.7,14.9,17.5,7.7,5.7,1.9,2.1,34710.0,47171.0,6107,CA
727,93256,Pixley,Tulare,1340,11.4,9.6,23.7,14.2,14.5,17.5,4.1,3.7,1.4,0.0,28533.0,37994.0,6107,CA
728,93257,Porterville,Tulare,21429,8.4,9.4,15.5,11.8,17.2,16.6,8.3,8.6,2.8,1.6,39284.0,52942.0,6107,CA
729,93258,Porterville,Tulare,620,14.0,22.6,16.5,12.1,8.5,9.5,5.6,6.8,2.6,1.8,21985.0,42328.0,6107,CA
730,93260,Posey,Tulare,73,2.7,27.4,9.6,9.6,16.4,2.7,2.7,21.9,2.7,4.1,35625.0,58184.0,6107,CA
731,93261,Richgrove,Tulare,689,10.3,6.7,23.5,18.6,18.0,13.6,3.8,2.3,2.2,1.0,29455.0,38996.0,6107,CA
732,93262,Sequoia National Park,Tulare,0,,,,,,,,,,,,,6107,CA
733,93265,Springville,Tulare,1642,10.2,3.9,4.1,12.6,12.5,14.7,15.3,14.7,7.6,4.2,58194.0,77564.0,6107,CA
734,93267,Strathmore,Tulare,1845,11.2,6.2,15.8,13.9,17.8,14.9,6.6,5.6,7.4,0.5,35944.0,50756.0,6107,CA
735,93270,Terra Bella,Tulare,1438,8.1,9.7,19.5,11.5,12.5,15.4,9.1,9.2,4.8,0.2,36288.0,51344.0,6107,CA
736,93271,Three Rivers,Tulare,945,3.9,6.7,13.2,9.9,8.7,19.3,12.4,15.0,6.6,4.3,58750.0,74893.0,6107,CA
737,93272,Tipton,Tulare,994,11.2,4.4,12.2,20.5,23.0,15.6,6.5,4.8,0.9,0.8,35867.0,45613.0,6107,CA
738,93274,Tulare,Tulare,21571,6.9,5.2,13.3,12.0,16.0,19.0,12.1,11.0,2.3,2.2,46509.0,60708.0,6107,CA
739,93277,Visalia,Tulare,18208,4.6,5.9,13.2,9.3,14.6,19.9,12.6,12.5,3.7,3.8,52717.0,71259.0,6107,CA
740,93286,Woodlake,Tulare,2893,6.5,8.4,13.7,12.4,18.1,17.0,10.2,9.4,2.0,2.2,40851.0,54810.0,6107,CA
741,93291,Visalia,Tulare,16261,8.9,8.1,10.9,10.9,12.9,13.2,10.2,14.1,4.9,5.9,48336.0,71633.0,6107,CA
742,93292,Visalia,Tulare,13157,8.2,5.1,12.6,8.6,15.4,23.0,9.4,11.3,4.6,1.7,50132.0,60854.0,6107,CA
743,93603,Badger,Tulare,93,25.8,0.0,0.0,14.0,0.0,45.2,0.0,0.0,0.0,15.1,65565.0,134105.0,6107,CA
744,93615,Cutler,Tulare,1443,11.9,4.2,21.1,21.0,16.5,11.8,5.5,5.3,1.8,1.0,30951.0,43818.0,6107,CA
745,93618,Dinuba,Tulare,8044,5.2,6.3,17.1,16.6,15.7,17.3,10.4,7.7,3.1,0.6,38576.0,52910.0,6107,CA
746,93633,Kings Canyon National Pk,Tulare,0,,,,,,,,,,,,,6107,CA
747,93647,Orosi,Tulare,2771,8.1,7.3,23.4,19.7,17.9,10.3,9.5,2.8,1.0,0.0,30423.0,39284.0,6107,CA
748,93666,Sultana,Tulare,222,12.6,16.2,20.3,3.2,25.7,20.3,0.0,1.8,0.0,0.0,25714.0,33086.0,6107,CA
749,93673,Traver,Tulare,197,10.2,13.7,17.3,11.2,19.3,11.7,8.1,6.6,0.0,2.0,31094.0,43619.0,6107,CA
750,93202,Armona,Kings,1035,8.6,11.6,9.8,8.7,24.5,20.6,10.1,5.5,0.6,0.0,43990.0,46229.0,6031,CA
751,93204,Avenal,Kings,2120,9.4,8.4,15.4,16.6,18.6,17.7,7.8,5.5,0.7,0.0,35103.0,42540.0,6031,CA
752,93212,Corcoran,Kings,4312,11.5,8.5,16.8,13.0,19.5,14.6,9.6,4.1,2.1,0.3,35149.0,45616.0,6031,CA
753,93230,Hanford,Kings,21286,6.7,6.0,10.4,10.9,15.1,17.3,13.2,11.9,4.8,3.6,51209.0,69795.0,6031,CA
754,93239,Kettleman City,Kings,357,12.0,4.8,26.6,6.7,2.5,14.3,28.0,5.0,0.0,0.0,,48104.0,6031,CA
755,93245,Lemoore,Kings,11929,3.8,5.5,11.7,10.1,18.1,19.6,11.2,12.5,4.3,3.2,50723.0,67160.0,6031,CA
756,93266,Stratford,Kings,363,13.8,10.5,24.5,11.0,9.9,16.0,12.4,0.0,1.9,0.0,30625.0,38633.0,6031,CA
757,93203,Arvin,Kern,5047,6.8,7.0,17.4,13.8,20.0,20.4,7.9,5.7,0.5,0.6,37012.0,44892.0,6029,CA
758,93205,Bodfish,Kern,699,9.2,5.2,31.6,12.9,10.3,13.0,3.6,12.4,1.9,0.0,26004.0,45219.0,6029,CA
759,93206,Buttonwillow,Kern,553,9.9,5.6,10.3,19.0,22.6,4.5,8.7,14.5,3.4,1.4,40116.0,56454.0,6029,CA
760,93215,Delano,Kern,11650,5.4,6.8,18.0,17.5,16.5,15.0,10.2,8.0,1.9,0.7,36949.0,49878.0,6029,CA
761,93220,Edison,Kern,78,0.0,0.0,0.0,78.2,0.0,21.8,0.0,0.0,0.0,0.0,,,6029,CA
762,93222,Frazier Park,Kern,685,8.6,3.9,10.7,12.8,21.2,8.0,16.6,12.4,1.8,3.9,41847.0,64064.0,6029,CA
763,93224,Fellows,Kern,153,7.2,5.9,13.1,15.7,7.2,11.8,17.0,15.7,3.3,3.3,50938.0,64907.0,6029,CA
764,93225,Frazier Park,Kern,1805,12.4,7.8,9.5,14.5,13.0,16.1,10.6,11.6,0.4,4.2,39418.0,60518.0,6029,CA
765,93226,Glennville,Kern,118,19.5,1.7,8.5,11.9,16.9,8.5,19.5,8.5,0.0,5.1,36923.0,54634.0,6029,CA
766,93238,Kernville,Kern,779,2.2,3.7,20.8,5.8,12.8,17.2,4.0,24.5,5.8,3.2,58190.0,77024.0,6029,CA
767,93240,Lake Isabella,Kern,2837,7.2,10.4,21.4,17.7,12.9,6.5,14.0,5.2,4.7,0.0,30434.0,47164.0,6029,CA
768,93241,Lamont,Kern,4176,7.5,9.1,20.2,16.9,17.4,15.0,6.8,4.7,1.7,0.7,32236.0,43324.0,6029,CA
769,93243,Lebec,Kern,709,0.3,11.4,31.6,8.2,6.2,29.3,3.7,7.5,1.8,0.0,,46313.0,6029,CA
770,93249,Lost Hills,Kern,540,4.6,2.8,26.3,23.0,21.9,8.9,7.2,5.4,0.0,0.0,32167.0,38408.0,6029,CA
771,93250,Mc Farland,Kern,3307,4.3,7.0,19.2,19.1,22.1,15.5,6.0,4.9,1.5,0.3,35092.0,42627.0,6029,CA
772,93251,Mc Kittrick,Kern,70,0.0,0.0,15.7,17.1,28.6,17.1,18.6,0.0,0.0,2.9,43750.0,54294.0,6029,CA
773,93252,Maricopa,Kern,557,10.1,8.8,16.7,12.9,9.9,19.9,9.2,7.7,1.8,3.1,36328.0,53334.0,6029,CA
774,93255,Onyx,Kern,354,12.4,0.0,38.1,31.6,7.9,4.5,0.0,0.0,5.4,0.0,24583.0,31526.0,6029,CA
775,93263,Shafter,Kern,5136,9.2,7.3,13.0,11.7,18.8,20.2,7.0,6.9,3.4,2.5,40706.0,56867.0,6029,CA
776,93268,Taft,Kern,5565,8.4,8.4,13.7,10.7,12.7,17.0,11.3,11.1,3.3,3.3,44379.0,61197.0,6029,CA
777,93276,Tupman,Kern,62,8.1,14.5,16.1,9.7,12.9,11.3,0.0,25.8,1.6,0.0,35833.0,52519.0,6029,CA
778,93280,Wasco,Kern,5659,7.6,6.9,18.0,12.6,15.9,22.9,8.4,5.6,1.3,0.7,39505.0,47526.0,6029,CA
779,93283,Weldon,Kern,1103,13.9,14.3,14.3,10.2,15.9,17.9,3.9,9.7,0.0,0.0,30701.0,39991.0,6029,CA
780,93285,Wofford Heights,Kern,1029,4.4,9.1,18.5,16.9,9.8,14.7,18.1,1.5,7.1,0.0,42396.0,53111.0,6029,CA
781,93287,Woody,Kern,55,0.0,0.0,0.0,3.6,12.7,47.3,29.1,7.3,0.0,0.0,66397.0,70018.0,6029,CA
782,93301,Bakersfield,Kern,4771,8.9,11.4,20.7,10.3,16.9,15.6,4.9,6.0,3.2,2.1,33665.0,49247.0,6029,CA
783,93304,Bakersfield,Kern,15371,9.6,10.5,16.6,13.5,17.5,17.5,7.0,5.1,2.2,0.7,34904.0,45466.0,6029,CA
784,93305,Bakersfield,Kern,10749,12.9,11.4,16.7,15.3,14.4,16.8,6.3,4.1,1.3,0.8,29894.0,41242.0,6029,CA
785,93306,Bakersfield,Kern,21531,6.5,4.8,11.8,11.0,13.6,18.3,12.6,13.1,4.8,3.5,52198.0,68877.0,6029,CA
786,93307,Bakersfield,Kern,21661,8.2,10.1,16.2,15.8,15.8,17.3,8.5,6.4,0.9,0.7,34774.0,45527.0,6029,CA
787,93308,Bakersfield,Kern,19558,7.7,7.8,13.4,12.3,13.6,16.6,11.6,11.3,3.6,2.2,43538.0,60636.0,6029,CA
788,93309,Bakersfield,Kern,21727,6.3,6.0,14.2,12.2,12.1,19.7,11.2,12.5,2.8,3.0,48481.0,62418.0,6029,CA
789,93311,Bakersfield,Kern,14182,4.2,1.0,4.9,7.4,4.8,15.3,19.2,19.8,11.5,12.0,89521.0,116873.0,6029,CA
790,93312,Bakersfield,Kern,18759,2.8,1.7,3.3,3.5,8.2,16.6,18.6,23.2,13.5,8.6,92031.0,109754.0,6029,CA
791,93313,Bakersfield,Kern,12875,3.4,2.0,6.7,6.1,14.2,22.9,16.9,18.7,6.8,2.4,69681.0,80564.0,6029,CA
792,93314,Bakersfield,Kern,8211,1.4,0.8,4.2,5.4,8.3,13.9,14.5,21.2,13.9,16.4,103194.0,125749.0,6029,CA
793,93501,Mojave,Kern,1986,14.7,12.4,13.8,10.1,16.2,15.4,7.5,8.6,0.9,0.5,34261.0,43352.0,6029,CA
794,93505,California City,Kern,4283,7.6,7.7,13.5,10.6,11.6,19.3,10.7,15.7,1.7,1.6,48971.0,59961.0,6029,CA
795,93516,Boron,Kern,897,17.2,10.9,17.1,5.6,9.6,14.5,15.1,7.7,1.1,1.3,29896.0,47569.0,6029,CA
796,93518,Caliente,Kern,445,14.8,10.8,24.5,9.7,7.9,10.6,7.4,12.8,0.7,0.9,24886.0,44047.0,6029,CA
797,93519,Cantil,Kern,36,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6029,CA
798,93523,Edwards,Kern,1050,7.1,3.0,1.6,15.8,16.5,27.7,11.0,12.4,1.0,3.9,54826.0,66099.0,6029,CA
799,93524,Edwards,Kern,0,,,,,,,,,,,,,6029,CA
800,93527,Inyokern,Kern,880,6.5,9.1,19.5,3.5,1.6,24.7,5.6,8.3,19.1,2.2,54593.0,78905.0,6029,CA
801,93528,Johannesburg,Kern,63,15.9,41.3,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,,,6029,CA
802,93531,Keene,Kern,167,9.6,0.0,8.4,9.0,13.2,18.0,30.5,0.0,11.4,0.0,72891.0,65834.0,6029,CA
803,93554,Randsburg,Kern,103,30.1,0.0,0.0,37.9,8.7,8.7,14.6,0.0,0.0,0.0,26314.0,35537.0,6029,CA
804,93555,Ridgecrest,Kern,13181,6.5,4.8,11.2,8.7,12.0,17.0,14.0,14.2,7.9,3.6,60318.0,74195.0,6029,CA
805,93560,Rosamond,Kern,6556,4.4,3.0,10.7,8.3,15.0,17.4,15.7,16.9,5.7,2.9,59754.0,72052.0,6029,CA
806,93561,Tehachapi,Kern,11152,6.4,2.7,8.5,8.4,13.7,19.5,12.3,18.7,7.1,2.6,63996.0,76076.0,6029,CA
